7.676000e+03 3.051474e+02 1.195707e+03 8.178846e-01 1.415516e-01 -7.392207e-02 -1.732639e-02 1.767030e+00
7.225435e+03 3.231033e+02 1.403319e+03 4.460336e-01 6.190785e-01 -7.322698e-02 -4.198005e-02 3.446647e+00
7.239068e+03 2.644713e+02 9.319062e+02 1.974788e-01 4.492102e-01 -1.640216e-01 3.497090e-03 2.215833e+00
7.549980e+03 3.336147e+02 1.532687e+03 6.060344e-01 2.097293e-01 8.493865e-02 -2.176050e-02 2.105882e+00
7.363405e+03 3.477734e+02 1.017653e+03 1.475574e-02 6.879203e-01 -1.339485e-01 3.445834e-03 2.976061e+00
7.692705e+03 2.579548e+02 1.686866e+03 4.075442e-01 2.055054e-01 8.947488e-02 -4.218023e-02 2.078148e+00
7.901280e+03 2.651252e+02 8.470256e+02 6.218076e-01 2.269898e-01 1.348275e-01 -4.991123e-02 1.534110e+00
7.254375e+03 3.066034e+02 1.699187e+03 6.940964e-01 3.411170e-01 1.625782e-01 3.113159e-02 2.070203e+00
7.307171e+03 3.022439e+02 7.762015e+02 3.360711e-01 3.234249e-01 -1.491622e-01 3.281500e-02 1.832063e+00
7.233755e+03 2.674624e+02 8.847692e+02 5.015681e-01 9.502658e-02 1.615053e-01 -4.535756e-02 1.308038e+00
7.218434e+03 2.605825e+02 1.079084e+03 7.300501e-01 6.335071e-01 8.692078e-02 3.526226e-02 2.803286e+00
7.519562e+03 2.543509e+02 5.903617e+02 6.804485e-01 3.045452e-01 2.055719e-02 -2.406506e-02 2.350691e+00
7.483295e+03 3.480014e+02 8.320473e+02 1.013218e-01 7.174671e-01 1.692235e-01 -3.940663e-02 2.650791e+00
7.749836e+03 3.497733e+02 1.245289e+03 8.211822e-01 4.877416e-01 8.822827e-02 -3.289594e-02 2.600926e+00
7.677003e+03 3.387852e+02 6.880403e+02 3.791864e-01 7.147933e-01 6.804755e-02 -1.413027e-02 3.105997e+00
7.524587e+03 3.112244e+02 8.520944e+02 9.911843e-01 6.939836e-01 -1.565994e-01 -1.126592e-02 2.460253e+00
7.498471e+03 2.533087e+02 6.231281e+02 3.482169e-01 9.631440e-01 2.642091e-02 4.458461e-02 3.458110e+00
7.630702e+03 2.582569e+02 5.458999e+02 1.133428e-01 8.646428e-01 5.132525e-03 3.833922e-02 3.258634e+00
7.894669e+03 3.327004e+02 1.123974e+03 3.021135e-01 7.425196e-01 8.452887e-02 8.453735e-03 3.311459e+00
7.506002e+03 2.643501e+02 8.264958e+02 9.139406e-01 2.760531e-01 -4.885408e-03 -1.441670e-03 2.323180e+00
7.390837e+03 3.227297e+02 1.656767e+03 2.969833e-01 7.561035e-01 -4.175467e-02 3.427102e-02 4.016223e+00
7.597066e+03 3.353119e+02 7.101717e+02 6.799475e-01 7.800026e-01 1.228257e-01 -1.790208e-02 2.832139e+00
7.887367e+03 2.816957e+02 8.063809e+02 4.226997e-01 1.526398e-01 -1.706374e-02 1.813647e-03 2.117168e+00
7.709366e+03 2.805737e+02 5.048090e+02 6.605656e-01 6.787465e-01 4.379567e-02 -4.786962e-02 2.806328e+00
7.507171e+03 3.225579e+02 1.608031e+03 2.059483e-01 7.487549e-02 -1.617563e-02 4.289127e-02 1.932613e+00
7.870262e+03 2.665389e+02 9.323857e+02 1.583236e-02 7.691963e-01 -8.028664e-02 -4.938138e-02 3.326541e+00
7.796842e+03 3.342473e+02 1.440856e+03 2.522391e-02 3.283414e-01 1.419470e-02 -2.974287e-02 3.077419e+00
7.819064e+03 2.868608e+02 7.249865e+02 6.170799e-01 9.514588e-01 1.102502e-01 -1.758102e-02 3.308525e+00
7.885193e+03 3.241885e+02 7.010343e+02 6.627389e-02 1.405947e-01 -1.122324e-01 5.007651e-02 1.605785e+00
7.777383e+03 2.903161e+02 1.471459e+03 3.203750e-01 4.573282e-01 -1.307225e-01 1.089104e-02 2.492487e+00
7.964350e+03 3.425300e+02 1.671366e+03 3.056751e-01 7.239207e-01 -1.692191e-03 -4.752047e-03 4.745514e+00
7.874992e+03 3.233077e+02 5.453426e+02 2.926939e-01 8.362134e-01 9.158355e-02 6.352678e-03 2.971041e+00
7.912217e+03 3.360438e+02 5.014564e+02 3.686613e-01 8.393451e-01 -1.092848e-01 -1.623995e-03 2.843452e+00
7.750936e+03 3.373566e+02 1.239460e+03 2.047600e-01 1.001936e-01 6.813260e-02 2.905830e-03 1.890691e+00
7.703351e+03 2.820756e+02 1.660681e+03 1.632771e-02 9.180415e-01 4.952228e-02 3.924543e-02 4.411110e+00
7.598721e+03 3.401092e+02 5.344780e+02 7.852922e-01 2.312814e-01 8.519305e-02 -4.597671e-03 1.669384e+00
7.324271e+03 2.726383e+02 1.368877e+03 8.872871e-01 5.514075e-01 9.364898e-02 -4.680118e-06 2.866213e+00
