7.939175e+03 3.279945e+02 5.426736e+02 6.964438e-01 1.455007e-01 -3.080546e-02 -1.571204e-02 2.337714e+00
7.252466e+03 2.657054e+02 1.044670e+03 6.730710e-01 6.182814e-01 -1.989585e-02 3.369002e-02 4.930141e+00
7.981730e+03 3.177002e+02 5.147988e+02 1.186378e-01 2.481686e-01 -1.730792e-01 1.831061e-02 1.981214e+00
7.682284e+03 2.543775e+02 1.372087e+03 4.111318e-01 9.076753e-01 -6.465250e-02 3.478213e-02 6.433080e+00
7.485566e+03 3.324287e+02 9.304034e+02 7.947918e-01 2.779699e-01 7.588011e-03 2.780734e-02 3.081993e+00
7.954774e+03 3.445235e+02 1.542931e+03 9.059928e-01 5.489035e-01 1.046985e-01 -1.897020e-02 4.517183e+00
7.845780e+03 2.554587e+02 5.331017e+02 3.208417e-01 4.181715e-01 1.724341e-02 -4.316557e-02 3.411056e+00
7.576735e+03 3.434716e+02 7.086003e+02 6.288370e-01 8.911180e-01 -1.201653e-01 -1.399539e-02 4.811616e+00
7.490776e+03 3.245272e+02 8.073558e+02 2.942113e-01 3.830592e-01 1.309173e-01 3.758121e-03 2.993222e+00
7.482202e+03 2.742030e+02 6.827734e+02 1.712089e-01 2.806307e-01 -6.045827e-02 3.693679e-02 2.764197e+00
7.631084e+03 2.707317e+02 5.959959e+02 8.019650e-01 9.299675e-01 -1.238737e-01 -8.357664e-03 4.513316e+00
7.945253e+03 2.999297e+02 1.021416e+03 7.520219e-01 2.565806e-01 1.043612e-01 -3.376769e-02 2.627969e+00
7.595191e+03 2.996782e+02 7.769946e+02 7.614934e-02 2.067024e-01 -9.221504e-02 1.939738e-02 2.522907e+00
7.364984e+03 3.030902e+02 1.494843e+03 6.138598e-01 1.466169e-01 4.858603e-02 -1.731332e-02 3.175985e+00
7.691204e+03 3.488518e+02 8.491006e+02 2.066652e-01 7.896935e-01 -1.019007e-01 -3.673700e-03 4.959330e+00
7.467866e+03 2.752706e+02 1.250101e+03 4.486244e-01 5.888365e-01 -7.108523e-02 1.106342e-02 4.987470e+00
7.725215e+03 3.055014e+02 7.397594e+02 8.703715e-01 1.704438e-01 -1.648080e-01 -2.883395e-02 1.798255e+00
7.616784e+03 3.492946e+02 8.756800e+02 8.506097e-01 3.703575e-02 -2.082188e-02 -1.001254e-02 2.127804e+00
7.824068e+03 2.608920e+02 1.272690e+03 3.178322e-01 3.858112e-01 1.201174e-01 -1.649642e-02 3.544879e+00
7.951392e+03 2.780727e+02 1.036148e+03 9.606021e-01 6.399971e-01 9.246805e-02 -3.684490e-02 4.309731e+00
7.532567e+03 3.000625e+02 1.444801e+03 3.098941e-01 3.555059e-01 -1.303536e-02 -2.622168e-02 4.997330e+00
7.426867e+03 2.547738e+02 7.176501e+02 1.050088e-01 4.675518e-02 9.474363e-02 3.075315e-02 1.878560e+00
7.492640e+03 3.282724e+02 6.772146e+02 9.271913e-01 9.446977e-01 -1.555848e-01 -6.357160e-04 4.468771e+00
7.806249e+03 2.616082e+02 9.218729e+02 9.135301e-02 8.728412e-01 -8.426717e-02 -1.428857e-02 5.805455e+00
7.608916e+03 3.134896e+02 1.204570e+03 7.093947e-01 5.667880e-01 -1.520914e-01 -2.031965e-02 3.963506e+00
7.238512e+03 2.883218e+02 1.142421e+03 8.952843e-02 1.995741e-01 1.681959e-01 -1.227145e-03 2.542675e+00
7.491579e+03 2.505693e+02 6.857552e+02 9.646924e-01 7.678205e-02 1.226011e-02 -7.029266e-03 2.144927e+00
7.221798e+03 3.490660e+02 1.530838e+03 8.639522e-01 3.253064e-01 1.263677e-01 3.208118e-02 3.190081e+00
7.692658e+03 3.139989e+02 7.529785e+02 9.761264e-01 1.878907e-01 5.915208e-02 -9.434247e-03 2.340495e+00
7.930362e+03 3.247368e+02 9.365027e+02 2.743868e-01 6.618839e-01 -2.328135e-02 -3.573992e-02 5.543830e+00
7.323012e+03 2.508740e+02 1.092879e+03 7.438286e-01 3.318122e-01 -1.160654e-01 -2.751802e-02 3.149236e+00
7.370346e+03 2.782339e+02 5.089265e+02 1.579709e-01 3.103186e-02 5.102751e-02 3.419589e-02 1.858089e+00
7.699300e+03 3.441285e+02 1.366937e+03 8.938078e-01 7.003736e-01 -1.738046e-01 -4.522619e-02 4.296154e+00
7.448333e+03 2.563731e+02 1.006527e+03 9.492300e-01 9.609247e-01 5.501794e-02 5.538189e-03 6.542480e+00
7.549888e+03 3.046700e+02 9.099320e+02 6.405435e-01 4.340626e-01 1.362905e-01 1.754471e-02 3.081871e+00
7.270701e+03 3.364795e+02 7.633571e+02 9.000153e-01 3.866657e-02 -4.057591e-02 4.781936e-02 1.682587e+00
7.765894e+03 3.226397e+02 1.292579e+03 6.609195e-01 1.519781e-01 9.947539e-02 -1.327870e-02 2.512379e+00
7.486994e+03 2.963645e+02 1.227812e+03 2.485912e-01 8.520557e-01 -1.501849e-01 2.569383e-02 5.220589e+00
7.246182e+03 2.842681e+02 1.233145e+03 5.397665e-02 7.425550e-01 -7.515595e-02 4.187707e-02 5.475063e+00
7.478118e+03 3.425863e+02 1.025096e+03 9.223253e-01 8.750864e-01 -6.987972e-02 -4.864442e-02 6.047340e+00
7.317787e+03 2.676719e+02 1.154051e+03 8.865018e-01 1.336289e-02 -8.197033e-02 1.694480e-03 1.770483e+00
7.610850e+03 2.544310e+02 1.197010e+03 2.491528e-01 2.330166e-01 7.286146e-02 1.638036e-02 3.040717e+00
7.383799e+03 2.928187e+02 1.290014e+03 8.894760e-01 1.147447e-01 2.848461e-02 -2.989066e-02 2.809967e+00
7.454303e+03 3.084902e+02 1.136807e+03 7.031722e-01 4.090165e-01 -4.024505e-02 9.638002e-03 4.115424e+00
7.530096e+03 3.051774e+02 1.214799e+03 6.238343e-01 2.277095e-02 -1.441238e-02 1.322921e-02 2.287680e+00
7.901265e+03 2.956910e+02 8.976497e+02 6.348759e-01 6.903222e-01 -6.442180e-02 1.947930e-02 4.555363e+00
7.446198e+03 2.593553e+02 1.333871e+03 4.748425e-01 7.431865e-01 1.301855e-01 -3.297531e-02 5.334337e+00
7.705306e+03 2.837806e+02 8.747966e+02 1.908368e-01 7.543005e-01 8.188561e-03 3.130947e-02 5.264860e+00
7.229897e+03 3.330777e+02 8.620730e+02 9.823423e-01 9.850766e-01 -1.463741e-01 1.340614e-02 5.101480e+00
7.834078e+03 2.886550e+02 1.265434e+03 9.527393e-01 4.235913e-01 7.976307e-02 -1.613565e-02 3.826794e+00
7.241691e+03 3.243320e+02 6.499935e+02 7.673114e-01 3.784695e-01 -7.385444e-02 3.865392e-02 2.831923e+00
