#RSM Parameters
 
#beta[6][7]
7.47883637e-03 2.67724200e-04 1.12169632e-01 7.68784035e-02 1.66558419e-01 5.78748120e+00 1.34417369e+00
4.01021171e-03 9.59274688e-04 8.29889747e-02 3.45565888e-01 2.47147333e-01 4.71537645e+00 1.62150915e+00
3.49471884e-03 2.68151885e-05 3.47973860e-02 9.21083371e-01 1.29342031e-01 1.32827988e+01 3.71659259e+00
8.72743499e-04 2.99833348e-05 2.24238701e-02 1.16402392e+00 9.36186399e-02 9.66999472e+00 3.38103694e+00
2.92545453e-03 7.89168760e-05 3.83119550e-02 9.22146904e-01 1.28685971e-01 1.04264933e+01 3.21035992e+00
8.53879966e-04 2.59164721e-05 1.92101983e-02 1.36710548e+00 1.05482307e-01 1.07049400e+01 3.61177214e+00
 
#xmin[6][7]
7.20089800e+03 2.50073400e+02 5.01605200e+02 2.72475800e-04 1.61948600e-03 -1.74254200e-01 -5.22793600e-02
7.20206500e+03 2.50311300e+02 5.04389400e+02 3.96377600e-03 9.70986100e-04 -1.73765400e-01 -5.19429700e-02
7.20071100e+03 2.50067700e+02 5.00806200e+02 4.98138300e-04 8.88107400e-04 -1.74288500e-01 -5.22693600e-02
7.20059700e+03 2.50000800e+02 5.00535100e+02 6.19338100e-04 4.30953900e-04 -1.74314100e-01 -5.22988000e-02
7.20080400e+03 2.50063100e+02 5.00576300e+02 3.87987500e-05 4.22781300e-04 -1.74415300e-01 -5.22598400e-02
7.20017200e+03 2.50092200e+02 5.01057000e+02 8.99685500e-05 4.57275200e-04 -1.74262900e-01 -5.22797100e-02
 
#xrange[6][7]
7.97764000e+02 9.98271000e+01 1.19604280e+03 9.98431224e-01 9.98135314e-01 3.48457100e-01 1.04457440e-01
7.95607000e+02 9.94968000e+01 1.19551360e+03 9.92838724e-01 9.95204014e-01 3.47373200e-01 1.03949320e-01
7.98706000e+02 9.98522000e+01 1.19861080e+03 9.99494762e-01 9.98566393e-01 3.48595300e-01 1.04547020e-01
7.98746000e+02 9.99137000e+01 1.19847690e+03 9.99202562e-01 9.98854746e-01 3.48747400e-01 1.04587580e-01
7.98277000e+02 9.98528000e+01 1.19852170e+03 9.99192901e-01 9.99527319e-01 3.48705000e-01 1.04589890e-01
7.99754000e+02 9.98360000e+01 1.19857700e+03 9.99409831e-01 9.99315125e-01 3.48662700e-01 1.04617650e-01
 
#mean[6]
4.70030088e+00 3.53321455e+00 3.06418709e+00 2.92827908e+00 3.03271332e+00 2.90942356e+00
 
#sd[6]
1.21153897e+00 7.47517629e-01 5.54567582e-01 4.97344429e-01 5.37240540e-01 4.80041816e-01
 
#lamz[6]
3.31324691e-01 4.27044223e-01 3.43437221e-01 3.21045725e-01 3.51992568e-01 3.23315357e-01
 
#lamws[6]
7.36329107e+02 3.56768046e+02 1.07591031e+03 8.00958371e+02 1.03172321e+03 9.68101305e+02
 
#x[6][500][7]
#H
2.44720243e-01 1.06123488e-02 4.48018917e-01 4.18669923e-01 8.62804273e-01 1.84862642e-01 9.67390451e-01
2.09723678e-02 2.45066720e-01 8.45751339e-01 9.82646895e-02 6.48930191e-02 7.83396923e-01 8.33252663e-01
6.35092584e-01 8.75471691e-01 7.67997433e-01 6.29743050e-01 3.26626971e-01 5.60892718e-01 8.53938599e-01
5.03918452e-01 3.47136198e-01 9.50570331e-01 1.05606597e-01 2.48052855e-01 8.91101085e-01 2.80791392e-01
4.83805988e-01 6.20176285e-01 3.73403527e-01 5.53302231e-01 5.07055339e-02 9.77355319e-01 6.58858287e-01
4.10539959e-01 2.22602880e-01 9.18016312e-01 5.62526502e-01 6.55978708e-01 9.34386758e-01 2.84081536e-01
1.61482594e-01 4.91609994e-01 2.66360033e-02 6.37594267e-01 9.90605282e-01 5.67872171e-01 8.18979481e-02
5.63908625e-01 7.24914377e-01 9.68107329e-01 4.08528031e-02 4.68509838e-01 9.86926368e-01 5.82230811e-01
4.65082405e-01 8.48016220e-02 4.19007413e-01 9.18754143e-01 7.91038853e-01 9.57531931e-01 2.62263463e-01
5.22447741e-02 8.72400380e-01 5.93291310e-01 8.33056804e-01 6.14785296e-01 6.77796865e-01 1.50809938e-01
4.77132335e-01 1.81098119e-01 8.68976261e-01 9.06413684e-01 1.33323621e-01 1.05790354e-01 9.82982351e-01
3.84838123e-01 7.40001463e-01 2.66024677e-01 3.17732676e-01 4.99617544e-01 2.63016050e-01 9.28647974e-01
8.68330734e-01 7.09602903e-01 1.53764564e-01 6.19714735e-02 7.69077903e-01 9.16010034e-01 7.26122428e-01
5.05141872e-01 8.58183800e-03 1.00245576e-02 4.66524497e-01 8.23602574e-01 8.75006134e-01 5.41546280e-01
1.90449807e-01 7.35510698e-01 3.92733772e-01 4.92994823e-01 4.34179322e-01 9.70050546e-01 6.20332357e-01
4.95226659e-01 8.09415479e-01 7.46770768e-01 1.30730812e-01 1.69965446e-01 7.73915813e-01 8.66778183e-01
8.50003259e-01 4.30418193e-01 7.63036072e-01 8.27005510e-01 3.49221002e-01 1.69013058e-01 6.95044125e-01
2.16324627e-01 7.07652531e-01 6.04201455e-01 2.59318337e-01 9.88402875e-01 6.59437503e-01 4.81144340e-01
3.93359440e-01 3.11759031e-02 5.53090575e-02 5.18145378e-01 9.26404868e-01 3.45176551e-01 8.05291801e-01
3.21246634e-01 3.15096802e-01 5.40132678e-01 5.39200505e-03 9.14452481e-01 6.06421938e-01 4.56691500e-01
3.14495264e-01 7.72127008e-01 9.44814684e-01 4.97234874e-01 7.73318210e-01 3.73021127e-01 7.00058895e-01
5.29385884e-01 3.78451342e-01 4.63804305e-01 4.17499287e-01 5.69965421e-01 5.70488734e-01 7.92366920e-01
2.32659032e-01 3.51579882e-01 8.00426874e-01 7.82227263e-01 5.66698429e-01 6.49869467e-01 7.73076575e-02
6.39808264e-01 9.96263540e-01 2.79827779e-02 6.08460380e-02 7.33403581e-01 0.00000000e+00 2.16791451e-01
1.35100105e-01 1.94183744e-01 2.38493138e-02 6.36573465e-01 2.67274597e-01 3.44426904e-02 5.26889707e-01
3.53125736e-01 1.74326410e-01 2.28544831e-01 2.31260638e-02 5.23260831e-01 8.71702428e-01 7.86305504e-01
1.21097217e-01 4.50415769e-01 2.22170979e-01 9.95431633e-01 8.92744101e-01 2.76857610e-02 7.79492586e-02
3.57182074e-01 2.87369862e-01 1.79453444e-01 1.02744024e-02 2.84228437e-02 4.96259080e-02 6.98633913e-01
2.46668188e-01 3.16910939e-01 9.97279362e-01 4.95759560e-01 2.97851914e-01 9.42184275e-01 7.62103685e-01
4.54556736e-01 2.54310703e-01 2.33792302e-01 6.07184861e-01 1.95587724e-01 7.75197722e-01 3.33990954e-01
6.99384780e-01 4.66990426e-01 4.57367245e-01 8.68847050e-01 4.89652362e-01 6.43046992e-01 5.15518895e-01
7.70054803e-01 2.34009603e-01 8.51214355e-01 5.83358182e-01 5.80202810e-01 5.94956165e-01 4.84776259e-01
2.35290136e-01 5.29140885e-01 4.60499240e-01 3.08136822e-01 8.45111081e-01 2.64352742e-01 6.82844420e-01
6.72539749e-01 2.28064323e-01 1.78543025e-01 4.42919766e-01 8.28524753e-01 9.62586499e-01 2.78309041e-01
6.45847644e-01 2.18427661e-02 5.54750047e-01 1.55432663e-01 7.99415072e-01 4.11689129e-02 3.03990027e-01
5.87764051e-01 5.74102623e-01 2.79389835e-01 1.13447498e-01 3.80691885e-01 1.72793150e-01 9.36883290e-01
6.58125711e-01 6.76420531e-01 9.95900648e-01 7.58019887e-01 6.52629663e-01 9.10705220e-01 6.02859882e-02
9.56144925e-01 4.05423978e-01 8.90968952e-02 4.29363499e-01 7.38106952e-01 1.48910153e-01 8.28753222e-01
4.87567752e-01 8.20285273e-01 6.59070729e-01 8.21053273e-01 3.69211978e-01 4.49989597e-01 1.33678463e-01
4.78308121e-01 4.88870257e-01 6.92186601e-01 4.30914532e-01 9.34750831e-01 2.80603782e-01 3.29020030e-01
2.75179126e-01 1.42910092e-01 4.78013663e-01 8.82907408e-01 4.59613549e-01 3.30197491e-01 1.81651398e-01
6.48485016e-01 2.79290894e-01 3.48301750e-01 6.40059935e-01 9.13973514e-02 9.63909187e-02 3.83635574e-01
7.70716653e-02 7.60492892e-01 5.05839590e-01 1.89617792e-01 8.38994075e-01 1.36665891e-01 5.52403965e-01
8.43434901e-01 9.22872647e-01 7.39623866e-01 5.56085998e-01 7.35525338e-01 1.52428807e-01 5.43472863e-01
7.95840625e-01 9.70748424e-01 8.40756535e-01 9.76323256e-01 7.41719815e-02 2.59788163e-01 3.55302600e-03
8.61886473e-01 3.68199617e-01 3.26330964e-01 4.33964417e-01 9.86338526e-01 4.61904206e-01 8.02010656e-01
4.63416499e-01 6.02828290e-01 1.76357485e-01 5.44105103e-01 5.54623112e-01 6.46976457e-01 5.84022545e-02
4.19446102e-01 1.40260510e-01 4.03723345e-01 4.98805138e-01 1.19218519e-01 5.72348217e-01 3.58819917e-01
