#RSM Parameters
 
#beta[6][7]
1.24688920e+00 1.11557045e+00 6.14958989e-01 2.47092099e+00 1.90927234e+00 1.01032758e+00 4.95304994e+00
1.20095647e+00 1.22979532e+00 1.15316554e+00 1.84600792e+00 2.40055395e+00 1.53002380e+00 6.07638713e+00
1.16182389e+00 8.13500673e-01 7.60851390e-01 6.03189193e-01 5.23375850e-01 2.70041362e+00 1.80808032e+00
1.69911102e+00 1.19329107e+00 5.40969098e-01 1.43725730e+00 2.02102427e+00 6.94427342e-01 2.90632741e+00
2.64913493e+00 1.31605953e+00 1.89774022e+00 2.57636084e+00 1.66240872e+00 1.85592071e+00 4.14812157e+00
8.92378663e-01 6.49170622e-01 1.07708076e+00 1.87414473e+00 1.76516189e+00 1.33271426e+00 3.15011811e+00
 
#xmin[6][7]
5.74749700e+03 1.26937400e+02 3.66184500e+02 8.37165100e-02 6.38688600e-02 4.72436000e-03 3.85633800e-02
5.51553600e+03 1.38578500e+02 2.77452700e+02 5.01625500e-02 5.89299200e-02 2.14123400e-03 5.99245600e-02
5.72174200e+03 1.14500800e+02 2.38846600e+02 5.27941000e-02 4.72370600e-02 2.44188200e-03 1.51508100e-01
5.68146100e+03 1.09403200e+02 3.22385000e+02 2.11809400e-03 4.55801300e-02 2.80273900e-03 9.46186400e-02
5.78678300e+03 1.29855600e+02 2.56098500e+02 5.65823200e-03 5.38831500e-02 4.17504600e-03 1.13481400e-01
5.82003100e+03 1.20019200e+02 2.20703100e+02 4.86717000e-02 8.17005900e-02 2.86570000e-03 4.41916600e-02
 
#xrange[6][7]
3.62430700e+03 3.68959800e+02 1.47225550e+03 8.83539090e-01 8.72140240e-01 4.25045000e-02 1.50679162e+00
3.63617200e+03 3.30927400e+02 1.55589530e+03 9.02911150e-01 8.96778180e-01 4.95935960e-02 1.41697744e+00
3.38796400e+03 3.53089300e+02 1.58855040e+03 8.72513900e-01 9.16428140e-01 4.86663680e-02 1.36188790e+00
3.43904600e+03 3.54458400e+02 1.59608400e+03 9.43200306e-01 8.74616070e-01 4.51277910e-02 1.45100736e+00
3.32491500e+03 3.66846700e+02 1.66123050e+03 9.27039368e-01 8.85870350e-01 4.61636340e-02 1.36667560e+00
3.29165700e+03 3.49163800e+02 1.75883090e+03 8.72409300e-01 8.50082410e-01 4.69944600e-02 1.41678534e+00
 
#mean[6]
3.06519910e+00 2.52464950e+00 2.37073740e+00 2.36679870e+00 2.37741790e+00 2.43965270e+00
 
#sd[6]
9.67254063e-01 5.56215450e-01 3.98562787e-01 6.44607582e-01 5.22823176e-01 6.74690553e-01
 
#lamz[6]
8.97601719e-01 8.71966807e-01 8.72644548e-01 8.87494744e-01 8.40144697e-01 8.39385492e-01
 
#lamws[6]
2.65359212e+08 1.78458851e+08 1.60839892e+08 2.42410486e+08 1.35649683e+08 2.66461589e+08
 
#x[6][10][7]
#H
2.09979177e-01 4.80042270e-01 7.20483978e-01 2.29402289e-01 6.75216454e-01 5.44181204e-01 7.89773851e-01
2.09979177e-01 4.80042270e-01 7.20483978e-01 2.29402289e-01 6.75216454e-01 5.44181204e-01 7.89773851e-01
0.00000000e+00 7.51381316e-01 9.65950204e-01 1.00000000e+00 1.42745093e-01 1.00000000e+00 5.13580849e-01
0.00000000e+00 7.51381316e-01 9.65950204e-01 1.00000000e+00 1.42745093e-01 1.00000000e+00 5.13580849e-01
1.00000000e+00 3.29946243e-01 5.88313645e-02 6.36352479e-01 4.30540437e-01 1.19129104e-01 2.90069983e-01
1.00000000e+00 3.29946243e-01 5.88313645e-02 6.36352479e-01 4.30540437e-01 1.19129104e-01 2.90069983e-01
7.37962595e-01 6.53940348e-01 8.41395057e-01 8.23812900e-02 1.00000000e+00 9.42320460e-01 1.00000000e+00
7.37962595e-01 6.53940348e-01 8.41395057e-01 8.23812900e-02 1.00000000e+00 9.42320460e-01 1.00000000e+00
1.08890886e-01 3.96706633e-01 3.14923734e-01 7.56615635e-01 0.00000000e+00 3.38191250e-01 4.45761784e-01
1.08890886e-01 3.96706633e-01 3.14923734e-01 7.56615635e-01 0.00000000e+00 3.38191250e-01 4.45761784e-01
3.41206195e-01 1.00000000e+00 2.19268191e-01 5.65674791e-01 8.37730455e-01 8.06896211e-01 6.42890236e-01
3.41206195e-01 1.00000000e+00 2.19268191e-01 5.65674791e-01 8.37730455e-01 8.06896211e-01 6.42890236e-01
8.16517199e-01 3.91413916e-02 1.00000000e+00 3.58675687e-01 1.95141139e-01 4.72349986e-01 2.50418117e-01
8.16517199e-01 3.91413916e-02 1.00000000e+00 3.58675687e-01 1.95141139e-01 4.72349986e-01 2.50418117e-01
